_id,Date,Gender,Player/Team 1 Name,Player/Team 2 Name,Winner Name,Round Number,Court Name,Tournament Name,Score,MatchType
5f21eddfe7362f48426378df,2019-03-12,Men,(6) Kei Nishikori,Hubert Hurkacz,Hubert Hurkacz,Third Round,Stadium 2,2019 BNP Paribas Open,(6-4)(4-6)(3-6),Singles
5f21eddfe7362f48426378e0,2019-03-12,Men,(24) Denis Shapovalov,(10) Marin Cilic,(24) Denis Shapovalov,Third Round,Stadium 3,2019 BNP Paribas Open,(6-4)(6-2),Singles
5f21eddfe7362f48426378e1,2019-03-12,Men,(8) John Isner,(32) Guido Pella,(8) John Isner,Third Round,Stadium 3,2019 BNP Paribas Open,(6-3)(6-4),Singles
5f21eddfe7362f48426378e2,2019-03-12,Men,Andrey Rublev,(12) Karen Khachanov,(12) Karen Khachanov,Third Round,Stadium 3,2019 BNP Paribas Open,(5-7)(3-6),Singles
5f21eddfe7362f48426378e3,2019-03-12,Men,Stanislas Wawrinka,(4) Roger Federer,(4) Roger Federer,Third Round,Stadium 1,2019 BNP Paribas Open,(3-6)(4-6),Singles
5f21eddfe7362f48426378e4,2019-03-12,Men,(14) Daniil Medvedev,Filip Krajinovic,Filip Krajinovic,Third Round,Stadium 3,2019 BNP Paribas Open,(3-6)(2-6),Singles
5f21eddfe7362f48426378e5,2019-03-12,Men,(25) Diego Schwartzman,(2) Rafael Nadal,(2) Rafael Nadal,Third Round,Stadium 1,2019 BNP Paribas Open,(3-6)(1-6),Singles
5f21eddfe7362f48426378e6,2019-03-12,Men,(1) Novak Djokovic,Philipp Kohlschreiber,Philipp Kohlschreiber,Third Round,Stadium 1,2019 BNP Paribas Open,(4-6)(4-6),Singles
5f21eddfe7362f48426378e7,2019-03-12,Men,Radu Albot,(22) Kyle Edmund,(22) Kyle Edmund,Third Round,Stadium 3,2019 BNP Paribas Open,(3-6)(3-6),Singles
5f21ede6e7362f48426379ed,2019-03-23,Women,(19) Caroline Garcia,(15) Julia Goerges,(19) Caroline Garcia,Third Round,Butch Buchholz,2019 Miami Open,(6-7)(7-5),Singles
5f21ede6e7362f48426379ee,2019-03-23,Women,Ashleigh Barty,Samantha Stosur,Ashleigh Barty,Third Round,Butch Buchholz,2019 Miami Open,(6-6)(6-3),Singles
5f21ede6e7362f48426379ef,2019-03-23,Women,Monica Niculescu,(13) Caroline Wozniacki,(13) Caroline Wozniacki,Third Round,Grandstand,2019 Miami Open,(4-6)(6-7),Singles
5f21ede6e7362f48426379f0,2019-03-23,Women,Ajla Tomljanovic,(21) Anett Kontaveit,(21) Anett Kontaveit,Third Round,Grandstand,2019 Miami Open,(6-7)(6-2)(6-7),Singles
5f21ede6e7362f48426379f1,2019-03-23,Women,(3) Petra Kvitova,(26) Donna Vekic,(3) Petra Kvitova,Third Round,Grandstand,2019 Miami Open,(6-4)(3-6)(6-4),Singles
5f21ede6e7362f48426379f2,2019-03-23,Women,(1) Naomi Osaka,(27) Su-Wei Hsieh,(27) Su-Wei Hsieh,Third Round,Stadium,2019 Miami Open,(6-4)(6-7)(3-6),Singles
5f21ede6e7362f48426379f3,2019-03-23,Women,Viktoria Kuzmova,(7) Kiki Bertens,(7) Kiki Bertens,Third Round,Court 1,2019 Miami Open,(6-3)(0-6)(1-6),Singles
5f21ede6e7362f48426379f4,2019-03-23,Women,Bianca Andreescu,(8) Angelique Kerber,Bianca Andreescu,Third Round,Stadium,2019 Miami Open,(6-4)(4-6)(6-1),Singles
5f21ede6e7362f48426379fd,2019-03-24,Men,Albert Ramos-Vinolas,(7) John Isner,(7) John Isner,Third Round,Stadium,2019 Miami Open,(5-7)(6-7),Singles
5f21ede6e7362f48426379fe,2019-03-24,Men,(12) Milos Raonic,(19) Kyle Edmund,(19) Kyle Edmund,Third Round,Grandstand,2019 Miami Open,(4-6)(4-6),Singles
5f21ede6e7362f48426379ff,2019-03-24,Men,Hubert Hurkacz,Felix Auger-Aliassime,Felix Auger-Aliassime,Third Round,Court 1,2019 Miami Open,(6-7)(4-6),Singles
5f21ede6e7362f4842637a00,2019-03-24,Men,(11) Borna Coric,Jeremy Chardy,(11) Borna Coric,Third Round,Grandstand,2019 Miami Open,(6-7)(6-2)(6-3),Singles
5f21ede6e7362f4842637a01,2019-03-24,Men,(22) Roberto Bautista Agut,(15) Fabio Fognini,(22) Roberto Bautista Agut,Third Round,Court 1,2019 Miami Open,(6-4)(6-4),Singles
5f21ede6e7362f4842637a02,2019-03-24,Men,(17) Nikoloz Basilashvili,Robin Haase,(17) Nikoloz Basilashvili,Third Round,Court 1,2019 Miami Open,(7-6)(6-3),Singles
5f21ede6e7362f4842637a03,2019-03-24,Men,(1) Novak Djokovic,Federico Delbonis,(1) Novak Djokovic,Third Round,Stadium,2019 Miami Open,(7-5)(4-6)(6-1),Singles
5f21ede6e7362f4842637a04,2019-03-24,Men,(27) Nick Kyrgios,Dusan Lajovic,(27) Nick Kyrgios,Third Round,Stadium,2019 Miami Open,(6-3)(6-1),Singles
5f21ede6e7362f4842637a05,2019-03-24,Women,(18) Qiang Wang,(10) Serena Williams,(18) Qiang Wang,Third Round,,2019 Miami Open,,Singles
5f21ede6e7362f4842637a06,2019-03-24,Women,Yulia Putintseva,(11) Anastasija Sevastova,Yulia Putintseva,Third Round,Butch Buchholz,2019 Miami Open,(1-6)(6-2)(6-3),Singles
5f21ede6e7362f4842637a07,2019-03-24,Women,(16) Elise Mertens,Marketa Vondrousova,Marketa Vondrousova,Third Round,Butch Buchholz,2019 Miami Open,(4-6)(6-7),Singles
5f21ede6e7362f4842637a08,2019-03-24,Women,(5) Karolina Pliskova,Alize Cornet,(5) Karolina Pliskova,Third Round,Grandstand,2019 Miami Open,(6-7)(6-1)(6-4),Singles
5f21ede7e7362f4842637a09,2019-03-24,Women,Yafan Wang,(25) Danielle Collins,Yafan Wang,Third Round,Grandstand,2019 Miami Open,(7-5)(6-1),Singles
5f21ede7e7362f4842637a0a,2019-03-24,Women,Polona Hercog,(2) Simona Halep,(2) Simona Halep,Third Round,Stadium,2019 Miami Open,(7-5)(6-7)(2-6),Singles
5f21ede7e7362f4842637a0b,2019-03-24,Women,(14) Daria Kasatkina,Venus Williams,Venus Williams,Third Round,Grandstand,2019 Miami Open,(3-6)(1-6),Singles
5f21ede7e7362f4842637a0c,2019-03-24,Women,Tatjana Maria,(4) Sloane Stephens,Tatjana Maria,Third Round,Stadium,2019 Miami Open,(6-3)(6-2),Singles
5f21ede7e7362f4842637a13,2019-03-25,Men,(24) Grigor Dimitrov,Jordan Thompson,Jordan Thompson,Third Round,Court 1,2019 Miami Open,(5-7)(5-7),Singles
5f21ede7e7362f4842637a14,2019-03-25,Men,Filip Krajinovic,(4) Roger Federer,(4) Roger Federer,Third Round,Stadium,2019 Miami Open,(5-7)(3-6),Singles
5f21ede7e7362f4842637a15,2019-03-25,Men,(20) Denis Shapovalov,Andrey Rublev,(20) Denis Shapovalov,Third Round,Grandstand,2019 Miami Open,(6-3)(7-6),Singles
5f21ede7e7362f4842637a16,2019-03-25,Men,(28) Frances Tiafoe,David Ferrer,(28) Frances Tiafoe,Third Round,Stadium,2019 Miami Open,(5-7)(6-3)(6-3),Singles
5f21ede7e7362f4842637a17,2019-03-25,Men,(6) Kevin Anderson,Joao Sousa,(6) Kevin Anderson,Third Round,Grandstand,2019 Miami Open,(6-4)(7-6),Singles
5f21ede7e7362f4842637a18,2019-03-25,Men,(13) Daniil Medvedev,Reilly Opelka,(13) Daniil Medvedev,Third Round,Court 1,2019 Miami Open,(7-6)(6-7)(7-6),Singles
5f21ede7e7362f4842637a19,2019-03-25,Men,(14) Marco Cecchinato,(18) David Goffin,(18) David Goffin,Third Round,Court 1,2019 Miami Open,(4-6)(4-6),Singles
5f21ede7e7362f4842637a1a,2019-03-25,Men,(8) Stefanos Tsitsipas,Leonardo Mayer,(8) Stefanos Tsitsipas,Third Round,Grandstand,2019 Miami Open,(6-4)(6-4),Singles
5f21edeae7362f4842637a88,2019-04-04,Women,(16) Petra Martic,Jessica Pegula,(16) Petra Martic,Third Round,Althea Gilbson Club Court,2019 Volvo Car Open,(2-6)(6-3)(6-2),Singles
5f21edeae7362f4842637a89,2019-04-04,Women,(15) Maria Sakkari,(2) Kiki Bertens,(15) Maria Sakkari,Third Round,Volvo Car Stadium,2019 Volvo Car Open,(7-6)(6-3),Singles
5f21edeae7362f4842637a8a,2019-04-04,Women,(5) Caroline Wozniacki,(12) Mihaela Buzarnescu,(5) Caroline Wozniacki,Third Round,Volvo Car Stadium,2019 Volvo Car Open,(6-4)(3-6)(6-3),Singles
5f21edeae7362f4842637a8b,2019-04-04,Women,(10) Jelena Ostapenko,(8) Madison Keys,(8) Madison Keys,Third Round,Volvo Car Stadium,2019 Volvo Car Open,(5-7)(2-6),Singles
5f21edeae7362f4842637a8c,2019-04-04,Women,Taylor Townsend,(9) Belinda Bencic,(9) Belinda Bencic,Third Round,Volvo Car Stadium,2019 Volvo Car Open,(2-6)(5-7),Singles
5f21edeae7362f4842637a8d,2019-04-04,Women,(3) Aryna Sabalenka,Monica Puig,Monica Puig,Third Round,Althea Gilbson Club Court,2019 Volvo Car Open,(2-6)(5-7),Singles
5f21edeae7362f4842637a8e,2019-04-04,Women,(11) Danielle Collins,Kaia Kanepi,(11) Danielle Collins,Third Round,Althea Gilbson Club Court,2019 Volvo Car Open,(7-6)(6-1),Singles
5f21edeae7362f4842637a8f,2019-04-04,Women,(1) Sloane Stephens,(14) Ajla Tomljanovic,(1) Sloane Stephens,Third Round,Volvo Car Stadium,2019 Volvo Car Open,(4-6)(6-4)(6-4),Singles
5f21edefe7362f4842637b62,2019-04-18,Men,Guido Pella,(11) Marco Cecchinato,Guido Pella,Third Round,Court des Princes,2019 Rolex Monte-Carlo Masters,(6-4)(4-6)(6-4),Singles
5f21edefe7362f4842637b63,2019-04-18,Men,(1) Novak Djokovic,Taylor Fritz,(1) Novak Djokovic,Third Round,Court Rainer III,2019 Rolex Monte-Carlo Masters,(6-3)(6-6),Singles
5f21edf0e7362f4842637b64,2019-04-18,Men,Grigor Dimitrov,(2) Rafael Nadal,(2) Rafael Nadal,Third Round,Court Rainer III,2019 Rolex Monte-Carlo Masters,(4-6)(1-6),Singles
5f21edf0e7362f4842637b65,2019-04-18,Men,(13) Fabio Fognini,(3) Alexander Zverev,(13) Fabio Fognini,Third Round,Court Rainer III,2019 Rolex Monte-Carlo Masters,(7-6)(6-1),Singles
5f21edf0e7362f4842637b66,2019-04-18,Men,(10) Daniil Medvedev,(6) Stefanos Tsitsipas,(10) Daniil Medvedev,Third Round,Court Rainer III,2019 Rolex Monte-Carlo Masters,(6-2)(1-6)(6-4),Singles
5f21edf0e7362f4842637b67,2019-04-18,Men,Cameron Norrie,Lorenzo Sonego,Lorenzo Sonego,Third Round,Court des Princes,2019 Rolex Monte-Carlo Masters,(2-6)(5-7),Singles
5f21edf0e7362f4842637b68,2019-04-18,Men,(4) Dominic Thiem,Dusan Lajovic,Dusan Lajovic,Third Round,Court des Princes,2019 Rolex Monte-Carlo Masters,(3-6)(3-6),Singles
5f21edf0e7362f4842637b69,2019-04-18,Men,Pierre-Hugues Herbert,(9) Borna Coric,(9) Borna Coric,Third Round,Court des Princes,2019 Rolex Monte-Carlo Masters,(4-6)(2-6),Singles
5f21edf4e7362f4842637c10,2019-04-25,Men,(7) Daniil Medvedev,Mackenzie McDonald,(7) Daniil Medvedev,Third Round,Pista Manuel Orantes,2019 Barcelona Open Banc Sabadell,(6-3)(6-2),Singles
5f21edf4e7362f4842637c11,2019-04-25,Women,(3) Dominic Thiem,Jaume Munar,(3) Dominic Thiem,Third Round,Pista Rafa Nadal,2019 Barcelona Open Banc Sabadell,(7-5)(6-1),Singles
5f21edf4e7362f4842637c12,2019-04-25,Women,(1) Rafael Nadal,David Ferrer,(1) Rafael Nadal,Third Round,Pista Rafa Nadal,2019 Barcelona Open Banc Sabadell,(6-3)(6-3),Singles
5f21edf4e7362f4842637c13,2019-04-25,Women,Jan-Lennard Struff,(5) Stefanos Tsitsipas,Jan-Lennard Struff,Third Round,Pista Rafa Nadal,2019 Barcelona Open Banc Sabadell,(6-4)(3-6)(6-2),Singles
5f21edf4e7362f4842637c14,2019-04-25,Women,(16) Felix Auger-Aliassime,(4) Kei Nishikori,(4) Kei Nishikori,Third Round,Pista Rafa Nadal,2019 Barcelona Open Banc Sabadell,(1-6)(3-6),Singles
5f21edf4e7362f4842637c15,2019-04-25,Women,(13) Grigor Dimitrov,Nicolas Jarry,Nicolas Jarry,Third Round,Pista Manuel Orantes,2019 Barcelona Open Banc Sabadell,(6-2)(4-6)(6-7),Singles
5f21edf4e7362f4842637c16,2019-04-25,Women,Roberto Carballes Baena,Cristian Garin,Roberto Carballes Baena,Third Round,Pista Manuel Orantes,2019 Barcelona Open Banc Sabadell,(6-4)(7-6),Singles
5f21edf4e7362f4842637c17,2019-04-25,Women,Benoit Paire,Guido Pella,Guido Pella,Third Round,Pista Manuel Orantes,2019 Barcelona Open Banc Sabadell,(5-7)(3-6),Singles
5f21edfbe7362f4842637d2c,2019-05-08,Women,(3) Simona Halep,Viktoria Kuzmova,(3) Simona Halep,Third Round,Manolo Santana,2019 Mutua Madrid Open,(6-6)(6-6),Singles
5f21edfbe7362f4842637d2d,2019-05-08,Women,(1) Naomi Osaka,Aliaksandra Sasnovich,(1) Naomi Osaka,Third Round,Manolo Santana,2019 Mutua Madrid Open,(6-2)(6-3),Singles
5f21edfbe7362f4842637d2e,2019-05-08,Women,Belinda Bencic,Kateryna Kozlova,Belinda Bencic,Third Round,Stadium 3,2019 Mutua Madrid Open,(6-6)(6-2),Singles
5f21edfbe7362f4842637d2f,2019-05-08,Women,(8) Sloane Stephens,Saisai Zheng,(8) Sloane Stephens,Third Round,Stadium 3,2019 Mutua Madrid Open,(3-6)(6-3)(6-2),Singles
5f21edfbe7362f4842637d30,2019-05-08,Women,(7) Kiki Bertens,(12) Anastasija Sevastova,(7) Kiki Bertens,Third Round,Stadium 3,2019 Mutua Madrid Open,(6-1)(6-2),Singles
5f21edfbe7362f4842637d31,2019-05-08,Women,(9) Ashleigh Barty,Yulia Putintseva,(9) Ashleigh Barty,Third Round,Court 4,2019 Mutua Madrid Open,(4-6)(6-1)(6-2),Singles
5f21edfbe7362f4842637d32,2019-05-08,Women,Donna Vekic,Petra Martic,Petra Martic,Third Round,Court 4,2019 Mutua Madrid Open,(6-4)(3-6)(0-3),Singles
5f21edfce7362f4842637d33,2019-05-08,Women,Caroline Garcia,(2) Petra Kvitova,(2) Petra Kvitova,Third Round,Manolo Santana,2019 Mutua Madrid Open,(3-6)(3-6),Singles
5f21edfce7362f4842637d3c,2019-05-09,Men,Marin Cilic,Laslo Djere,Marin Cilic,Third Round,Arantxa Sanchez,2019 Mutua Madrid Open,(4-6)(6-3)(6-2),Singles
5f21edfce7362f4842637d3d,2019-05-09,Men,Fabio Fognini,Dominic Thiem,Dominic Thiem,Third Round,Stadium 3,2019 Mutua Madrid Open,(4-6)(5-7),Singles
5f21edfce7362f4842637d3e,2019-05-09,Men,Kei Nishikori,Stanislas Wawrinka,Stanislas Wawrinka,Third Round,Stadium 3,2019 Mutua Madrid Open,(3-6)(6-7),Singles
5f21edfce7362f4842637d3f,2019-05-09,Men,Hubert Hurkacz,Alexander Zverev,Alexander Zverev,Third Round,Arantxa Sanchez,2019 Mutua Madrid Open,(6-3)(4-6)(4-6),Singles
5f21edfce7362f4842637d40,2019-05-09,Men,Novak Djokovic,Jeremy Chardy,Novak Djokovic,Third Round,Manolo Santana,2019 Mutua Madrid Open,(6-1)(7-6),Singles
5f21edfce7362f4842637d41,2019-05-09,Men,Roger Federer,Gael Monfils,Roger Federer,Third Round,Manolo Santana,2019 Mutua Madrid Open,(6-77)(4-6)(7-6),Singles
5f21edfce7362f4842637d42,2019-05-09,Men,Stefanos Tsitsipas,Fernando Verdasco,Stefanos Tsitsipas,Third Round,Stadium 3,2019 Mutua Madrid Open,(6-3)(6-4),Singles
5f21edfce7362f4842637d43,2019-05-09,Men,Frances Tiafoe,Rafael Nadal,Rafael Nadal,Third Round,Manolo Santana,2019 Mutua Madrid Open,(3-6)(4-6),Singles
5f21edffe7362f4842637db8,2019-05-16,Men,Matteo Berrettini,Diego Schwartzman,Diego Schwartzman,Third Round,Grandstand,2019 Internazionali BNL dItalia,(3-6)(4-6),Singles
5f21edffe7362f4842637dba,2019-05-16,Men,(13) Borna Coric,(3) Roger Federer,(3) Roger Federer,Third Round,Grandstand,2019 Internazionali BNL dItalia,(6-2)(4-6)(6-7),Singles
5f21edffe7362f4842637dbb,2019-05-16,Men,Casper Ruud,(7) Juan Martin del Potro,(7) Juan Martin del Potro,Third Round,Court 1,2019 Internazionali BNL dItalia,(4-6)(4-6),Singles
5f21edffe7362f4842637dbc,2019-05-16,Men,(1) Novak Djokovic,Philipp Kohlschreiber,(1) Novak Djokovic,Third Round,Grandstand,2019 Internazionali BNL dItalia,(6-3)(6-6),Singles
5f21edffe7362f4842637dc3,2019-05-16,Men,Fernando Verdasco,(11) Karen Khachanov,Fernando Verdasco,Third Round,Court 1,2019 Internazionali BNL dItalia,(7-5)(3-6)(6-3),Singles
5f21edffe7362f4842637dc4,2019-05-16,Men,Jan-Lennard Struff,(6) Kei Nishikori,(6) Kei Nishikori,Third Round,Court 2,2019 Internazionali BNL dItalia,(6-3)(6-7)(3-6),Singles
5f21edffe7362f4842637dc5,2019-05-16,Men,(14) Nikoloz Basilashvili,(2) Rafael Nadal,(2) Rafael Nadal,Third Round,Centrale,2019 Internazionali BNL dItalia,(1-6)(0-6),Singles
5f21edffe7362f4842637dc6,2019-05-16,Men,(8) Stefanos Tsitsipas,(10) Fabio Fognini,(8) Stefanos Tsitsipas,Third Round,Pietrangeli,2019 Internazionali BNL dItalia,(6-4)(6-3),Singles
5f21ee00e7362f4842637dcd,2019-05-16,Women,(8) Ashleigh Barty,Kristina Mladenovic,Kristina Mladenovic,Third Round,Court 4,2019 Internazionali BNL dItalia,(2-6)(3-6),Singles
5f21ee00e7362f4842637dce,2019-05-16,Women,Victoria Azarenka,Garbine Muguruza,Victoria Azarenka,Third Round,Court 2,2019 Internazionali BNL dItalia,(6-4)(3-1),Singles
5f21ee00e7362f4842637dcf,2019-05-16,Women,(1) Naomi Osaka,Mihaela Buzarnescu,(1) Naomi Osaka,Third Round,Pietrangeli,2019 Internazionali BNL dItalia,(6-3)(6-3),Singles
5f21ee00e7362f4842637dd0,2019-05-16,Women,Marketa Vondrousova,Daria Kasatkina,Marketa Vondrousova,Third Round,Pietrangeli,2019 Internazionali BNL dItalia,(7-5)(2-6)(6-2),Singles
5f21ee00e7362f4842637dd7,2019-05-16,Women,Venus Williams,Johanna Konta,Johanna Konta,Third Round,Centrale,2019 Internazionali BNL dItalia,(2-6)(4-6),Singles
5f21ee00e7362f4842637dd8,2019-05-16,Women,Carla Suarez Navarro,(6) Kiki Bertens,(6) Kiki Bertens,Third Round,Court 6,2019 Internazionali BNL dItalia,(4-6)(6-1)(3-6),Singles
5f21ee00e7362f4842637dd9,2019-05-16,Women,Sofia Kenin,(4) Karolina Pliskova,(4) Karolina Pliskova,Third Round,Court 3,2019 Internazionali BNL dItalia,(6-4)(4-6)(3-6),Singles
5f21ee00e7362f4842637dda,2019-05-16,Women,Maria Sakkari,(2) Petra Kvitova,Maria Sakkari,Third Round,Centrale,2019 Internazionali BNL dItalia,(7-5)(5-7)(4-4),Singles
5f21ee0be7362f4842637f7d,2019-05-31,Men,(7) Kei Nishikori,(31) Laslo Djere,(7) Kei Nishikori,Third Round,Court 1,2019 French Open,(6-4)(6-7)(6-3)(4-6)(8-6),Singles
5f21ee0be7362f4842637f7f,2019-05-31,Men,Nicolas Mahut,Leonardo Mayer,Leonardo Mayer,Third Round,Court Simonne Mathieu,2019 French Open,(6-3)(6-7)(4-6)(6-7),Singles
5f21ee0be7362f4842637f80,2019-05-31,Men,(27) David Goffin,(2) Rafael Nadal,(2) Rafael Nadal,Third Round,Court Philippe Chatrier,2019 French Open,(1-6)(3-6)(6-4)(3-6),Singles
5f21ee0be7362f4842637f81,2019-05-31,Men,Pablo Carreno Busta,Benoit Paire,Benoit Paire,Third Round,Court Simonne Mathieu,2019 French Open,(2-6)(6-4)(6-7)(0-0),Singles
5f21ee0be7362f4842637f82,2019-05-31,Men,Casper Ruud,(3) Roger Federer,(3) Roger Federer,Third Round,Court Suzanne Lenglen,2019 French Open,(3-6)(1-6)(6-7),Singles
5f21ee0be7362f4842637f83,2019-05-31,Men,Juan Ignacio Londero,Corentin Moutet,Juan Ignacio Londero,Third Round,Court 14,2019 French Open,(2-6)(6-3)(6-4)(5-7)(6-4),Singles
5f21ee0be7362f4842637f84,2019-05-31,Women,(31) Petra Martic,(2) Karolina Pliskova,(31) Petra Martic,Third Round,Court Philippe Chatrier,2019 French Open,(6-3)(6-3),Singles
5f21ee0be7362f4842637f85,2019-05-31,Women,(20) Elise Mertens,(12) Anastasija Sevastova,(12) Anastasija Sevastova,Third Round,Court Suzanne Lenglen,2019 French Open,(7-6)(4-6)(9-1),Singles
5f21ee0be7362f4842637f87,2019-05-31,Women,(19) Garbine Muguruza,(9) Elina Svitolina,(19) Garbine Muguruza,Third Round,Court Philippe Chatrier,2019 French Open,(6-3)(6-3),Singles
5f21ee0be7362f4842637f88,2019-05-31,Women,(15) Belinda Bencic,(23) Donna Vekic,(23) Donna Vekic,Third Round,Court 1,2019 French Open,(4-6)(1-6),Singles
5f21ee0be7362f4842637f89,2019-05-31,Women,Marketa Vondrousova,(28) Carla Suarez Navarro,Marketa Vondrousova,Third Round,Court Simonne Mathieu,2019 French Open,(6-4)(6-4),Singles
5f21ee0be7362f4842637f8b,2019-05-31,Women,Veronika Kudermetova,Kaia Kanepi,Kaia Kanepi,Third Round,Court 14,2019 French Open,(6-4)(3-6)(0-6),Singles
5f21ee0be7362f4842637f8c,2019-05-31,Women,(7) Sloane Stephens,Polona Hercog,(7) Sloane Stephens,Third Round,Court Suzanne Lenglen,2019 French Open,(6-3)(5-7)(6-4),Singles
5f21ee0be7362f4842637f8d,2019-05-31,Women,(26) Johanna Konta,Viktoria Kuzmova,(26) Johanna Konta,Third Round,Court Simonne Mathieu,2019 French Open,(6-2)(6-1),Singles
5f21ee0ce7362f4842637fa6,2019-06-01,Men,(9) Fabio Fognini,(18) Roberto Bautista Agut,(9) Fabio Fognini,Third Round,Court Suzanne Lenglen,2019 French Open,(7-6)(6-4)(4-6)(6-1),Singles
5f21ee0ce7362f4842637fa7,2019-06-01,Men,Jan-Lennard Struff,(13) Borna Coric,Jan-Lennard Struff,Third Round,Court 14,2019 French Open,(4-6)(6-1)(4-6)(7-6)(1-9),Singles
5f21ee0ce7362f4842637fa8,2019-06-01,Men,(24) Stanislas Wawrinka,Grigor Dimitrov,(24) Stanislas Wawrinka,Third Round,Court 1,2019 French Open,(7-6)(7-6)(7-6),Singles
5f21ee0ce7362f4842637fa9,2019-06-01,Men,(4) Dominic Thiem,Pablo Cuevas,(4) Dominic Thiem,Third Round,Court Suzanne Lenglen,2019 French Open,(6-3)(4-6)(6-2)(7-5),Singles
5f21ee0ce7362f4842637faa,2019-06-01,Men,Jordan Thompson,(8) Juan Martin del Potro,(8) Juan Martin del Potro,Third Round,Court Simonne Mathieu,2019 French Open,(4-6)(4-6)(0-6),Singles
5f21ee0ce7362f4842637fab,2019-06-01,Men,(30) Dusan Lajovic,(5) Alexander Zverev,(5) Alexander Zverev,Third Round,Court Simonne Mathieu,2019 French Open,(4-6)(2-6)(6-4)(6-1)(2-6),Singles
5f21ee0ce7362f4842637fac,2019-06-01,Men,(6) Stefanos Tsitsipas,Filip Krajinovic,(6) Stefanos Tsitsipas,Third Round,Court Philippe Chatrier,2019 French Open,(7-5)(6-3)(6-7)(7-6),Singles
5f21ee0ce7362f4842637fad,2019-06-01,Men,(1) Novak Djokovic,Salvatore Caruso,(1) Novak Djokovic,Third Round,Court Philippe Chatrier,2019 French Open,(6-3)(6-3)(6-2),Singles
5f21ee0ce7362f4842637fae,2019-06-01,Men,Antoine Hoang,(14) Gael Monfils,(14) Gael Monfils,Third Round,Court Philippe Chatrier,2019 French Open,(3-6)(2-6)(3-6),Singles
5f21ee0ce7362f4842637faf,2019-06-01,Men,(10) Karen Khachanov,Martin Klizan,(10) Karen Khachanov,Third Round,Court 1,2019 French Open,(6-1)(6-4)(6-3),Singles
5f21ee0ce7362f4842637fb0,2019-06-01,Women,(3) Simona Halep,(27) Lesia Tsurenko,(3) Simona Halep,Third Round,Court Philippe Chatrier,2019 French Open,(6-2)(6-1),Singles
5f21ee0ce7362f4842637fb1,2019-06-01,Women,(1) Naomi Osaka,Katerina Siniakova,Katerina Siniakova,Third Round,Court Suzanne Lenglen,2019 French Open,(4-6)(2-6),Singles
5f21ee0ce7362f4842637fb2,2019-06-01,Women,Ekaterina Alexandrova,Aliona Bolsova,Aliona Bolsova,Third Round,Court 14,2019 French Open,(2-6)(5-7),Singles
5f21ee0ce7362f4842637fb3,2019-06-01,Women,(10) Serena Williams,Sofia Kenin,Sofia Kenin,Third Round,Court Philippe Chatrier,2019 French Open,(2-6)(5-7),Singles
5f21ee0ce7362f4842637fb4,2019-06-01,Women,Anna Blinkova,(14) Madison Keys,(14) Madison Keys,Third Round,Court Simonne Mathieu,2019 French Open,(3-6)(7-6)(4-6),Singles
5f21ee0ce7362f4842637fb5,2019-06-01,Women,Monica Puig,Iga Swiatek,Iga Swiatek,Third Round,Court 1,2019 French Open,(6-3)(3-6)(3-6),Singles
5f21ee0ce7362f4842637fb6,2019-06-01,Women,Amanda Anisimova,Irina-Camelia Begu,Amanda Anisimova,Third Round,Court 1,2019 French Open,(7-6)(6-4),Singles
5f21ee0ce7362f4842637fb7,2019-06-01,Women,Andrea Petkovic,(8) Ashleigh Barty,(8) Ashleigh Barty,Third Round,Court Suzanne Lenglen,2019 French Open,(3-6)(1-6),Singles
5f21ee18e7362f4842638185,2019-06-26,Women,Ons Jabeur,(14) Johanna Konta,Ons Jabeur,Third Round,Court 1,2019 Nature Valley International,(6-3)(6-2),Singles
5f21ee18e7362f4842638186,2019-06-26,Women,(4) Angelique Kerber,Rebecca Peterson,(4) Angelique Kerber,Third Round,Court 2,2019 Nature Valley International,(7-6)(6-6),Singles
5f21ee18e7362f4842638187,2019-06-26,Women,Polona Hercog,(6) Simona Halep,(6) Simona Halep,Third Round,Centre Court,2019 Nature Valley International,(1-6)(6-4)(3-6),Singles
5f21ee18e7362f4842638188,2019-06-26,Women,Anna-Lena Friedsam,(3) Kiki Bertens,(3) Kiki Bertens,Third Round,Court 2,2019 Nature Valley International,(3-6)(3-6),Singles
5f21ee18e7362f4842638189,2019-06-26,Women,Shuai Zhang,Alize Cornet,Alize Cornet,Third Round,Court 3,2019 Nature Valley International,(2-6)(2-6),Singles
5f21ee18e7362f484263818a,2019-06-26,Women,Elise Mertens,(2) Karolina Pliskova,(2) Karolina Pliskova,Third Round,Centre Court,2019 Nature Valley International,(1-6)(2-6),Singles
5f21ee18e7362f484263818b,2019-06-26,Women,Jelena Ostapenko,Ekaterina Alexandrova,Ekaterina Alexandrova,Third Round,Court 2,2019 Nature Valley International,(3-6)(1-2),Singles
5f21ee18e7362f484263818c,2019-06-26,Women,(8) Aryna Sabalenka,(11) Caroline Wozniacki,(8) Aryna Sabalenka,Third Round,Court 1,2019 Nature Valley International,(2-6)(6-4)(7-6),Singles
5f21ee20e7362f48426382b2,2019-07-05,Men,Reilly Opelka,(15) Milos Raonic,(15) Milos Raonic,Third Round,Court 12,2019 Wimbledon,(6-7)(2-6)(1-6),Singles
